"item";"gastos";"mes";"anno";"id"
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1100
"SEGUROS DE BIENES";"0";"mayo";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1100
"SERVICIOS WEB";"0";"mayo";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1100
"SERVICIOS MENORES";"324.587";"mayo";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.154.928";"junio";"2022";1100
"TELEFONÍA";"96.102";"junio";"2022";1100
"TRASLACIÓN";"2.230.151";"junio";"2022";1100
"DIFUSIÓN";"0";"junio";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"junio";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"junio";"2022";1100
"CONSUMOS BÁSICOS";"0";"junio";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"junio";"2022";1100
"MATERIALES DE OFICINA";"44.070";"junio";"2022";1100
"CORRESPONDENCIA";"0";"junio";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"junio";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"junio";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"junio";"2022";1100
"SEGUROS DE BIENES";"0";"junio";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"junio";"2022";1100
"SERVICIOS WEB";"0";"junio";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1100
"SERVICIOS MENORES";"500.000";"junio";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"1.898.497";"julio";"2022";1100
"TELEFONÍA";"96.102";"julio";"2022";1100
"TRASLACIÓN";"2.339.441";"julio";"2022";1100
"DIFUSIÓN";"49.980";"julio";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"julio";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"julio";"2022";1100
"CONSUMOS BÁSICOS";"0";"julio";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"julio";"2022";1100
"MATERIALES DE OFICINA";"96.769";"julio";"2022";1100
"CORRESPONDENCIA";"0";"julio";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"julio";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1100
"SEGUROS DE BIENES";"0";"julio";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1100
"SERVICIOS WEB";"0";"julio";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1100
"SERVICIOS MENORES";"500.000";"julio";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.168.929";"agosto";"2022";1100
"TELEFONÍA";"103.901";"agosto";"2022";1100
"TRASLACIÓN";"2.453.805";"agosto";"2022";1100
"DIFUSIÓN";"0";"agosto";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"agosto";"2022";1100
"CONSUMOS BÁSICOS";"0";"agosto";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"agosto";"2022";1100
"MATERIALES DE OFICINA";"18.040";"agosto";"2022";1100
"CORRESPONDENCIA";"0";"agosto";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1100
"SEGUROS DE BIENES";"0";"agosto";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1100
"SERVICIOS WEB";"0";"agosto";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1100
"SERVICIOS MENORES";"500.000";"agosto";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.168.929";"septiembre";"2022";1100
"TELEFONÍA";"107.092";"septiembre";"2022";1100
"TRASLACIÓN";"2.265.572";"septiembre";"2022";1100
"DIFUSIÓN";"0";"septiembre";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"septiembre";"2022";1100
"CONSUMOS BÁSICOS";"0";"septiembre";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"septiembre";"2022";1100
"MATERIALES DE OFICINA";"0";"septiembre";"2022";1100
"CORRESPONDENCIA";"0";"septiembre";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1100
"SEGUROS DE BIENES";"0";"septiembre";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1100
"SERVICIOS WEB";"0";"septiembre";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1100
"SERVICIOS MENORES";"600.000";"septiembre";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.168.929";"octubre";"2022";1100
"TELEFONÍA";"107.092";"octubre";"2022";1100
"TRASLACIÓN";"2.547.007";"octubre";"2022";1100
"DIFUSIÓN";"0";"octubre";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"octubre";"2022";1100
"CONSUMOS BÁSICOS";"0";"octubre";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"octubre";"2022";1100
"MATERIALES DE OFICINA";"62.378";"octubre";"2022";1100
"CORRESPONDENCIA";"0";"octubre";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1100
"SEGUROS DE BIENES";"0";"octubre";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1100
"SERVICIOS WEB";"0";"octubre";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1100
"SERVICIOS MENORES";"256.187";"octubre";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.168.929";"noviembre";"2022";1100
"TELEFONÍA";"107.142";"noviembre";"2022";1100
"TRASLACIÓN";"2.226.856";"noviembre";"2022";1100
"DIFUSIÓN";"0";"noviembre";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"noviembre";"2022";1100
"CONSUMOS BÁSICOS";"0";"noviembre";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"noviembre";"2022";1100
"MATERIALES DE OFICINA";"38.666";"noviembre";"2022";1100
"CORRESPONDENCIA";"0";"noviembre";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1100
"SEGUROS DE BIENES";"0";"noviembre";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1100
"SERVICIOS WEB";"0";"noviembre";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1100
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"2.168.929";"diciembre";"2022";1100
"TELEFONÍA";"107.092";"diciembre";"2022";1100
"TRASLACIÓN";"2.147.990";"diciembre";"2022";1100
"DIFUSIÓN";"0";"diciembre";"2022";1100
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1100
"ARRIENDO DE INMUEBLE";"0";"diciembre";"2022";1100
"CONSUMOS BÁSICOS";"0";"diciembre";"2022";1100
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1100
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1100
"CORRESPONDENCIA";"0";"diciembre";"2022";1100
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"diciembre";"2022";1100
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"diciembre";"2022";1100
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"diciembre";"2022";1100
"SEGUROS DE BIENES";"0";"diciembre";"2022";1100
"ARRIENDO DE OFICINAS VIRTUALES";"0";"diciembre";"2022";1100
"SERVICIOS WEB";"0";"diciembre";"2022";1100
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"diciembre";"2022";1100
"ARRIENDO DE OFICINA MÓVIL";"0";"diciembre";"2022";1100
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"diciembre";"2022";1100
"SERVICIOS MENORES";"600.000";"diciembre";"2022";1100
"COVID-19 PERSONAL DE APOYO";"0";"diciembre";"2022";1100
NA;NA;"enero";"2023";1100
NA;NA;"febrero";"2023";1100
NA;NA;"marzo";"2023";1100
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"963.055";"marzo";"2022";1101
"TELEFONÍA";"0";"marzo";"2022";1101
"TRASLACIÓN";"866.347";"marzo";"2022";1101
"DIFUSIÓN";"0";"marzo";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"marzo";"2022";1101
"ARRIENDO DE INMUEBLE";"0";"marzo";"2022";1101
"CONSUMOS BÁSICOS";"0";"marzo";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"marzo";"2022";1101
"MATERIALES DE OFICINA";"10.623";"marzo";"2022";1101
"CORRESPONDENCIA";"0";"marzo";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"marzo";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"marzo";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"marzo";"2022";1101
"SEGUROS DE BIENES";"0";"marzo";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"marzo";"2022";1101
"SERVICIOS WEB";"0";"marzo";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"marzo";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"marzo";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"marzo";"2022";1101
"SERVICIOS MENORES";"0";"marzo";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"marzo";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"613.760";"abril";"2022";1101
"TELEFONÍA";"0";"abril";"2022";1101
"TRASLACIÓN";"1.432.586";"abril";"2022";1101
"DIFUSIÓN";"0";"abril";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"9.730";"abril";"2022";1101
"ARRIENDO DE INMUEBLE";"1.125.000";"abril";"2022";1101
"CONSUMOS BÁSICOS";"0";"abril";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"abril";"2022";1101
"MATERIALES DE OFICINA";"37.990";"abril";"2022";1101
"CORRESPONDENCIA";"0";"abril";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"abril";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"abril";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"abril";"2022";1101
"SEGUROS DE BIENES";"0";"abril";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"abril";"2022";1101
"SERVICIOS WEB";"0";"abril";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"abril";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"abril";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"abril";"2022";1101
"SERVICIOS MENORES";"35.000";"abril";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"abril";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"607.936";"mayo";"2022";1101
"TELEFONÍA";"0";"mayo";"2022";1101
"TRASLACIÓN";"8.6";"mayo";"2022";1101
"DIFUSIÓN";"0";"mayo";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"mayo";"2022";1101
"ARRIENDO DE INMUEBLE";"450";"mayo";"2022";1101
"CONSUMOS BÁSICOS";"0";"mayo";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"mayo";"2022";1101
"MATERIALES DE OFICINA";"0";"mayo";"2022";1101
"CORRESPONDENCIA";"0";"mayo";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"mayo";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"mayo";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"mayo";"2022";1101
"SEGUROS DE BIENES";"0";"mayo";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"mayo";"2022";1101
"SERVICIOS WEB";"0";"mayo";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"mayo";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"mayo";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"mayo";"2022";1101
"SERVICIOS MENORES";"256.187";"mayo";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"mayo";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"553.194";"junio";"2022";1101
"TELEFONÍA";"0";"junio";"2022";1101
"TRASLACIÓN";"78.621";"junio";"2022";1101
"DIFUSIÓN";"0";"junio";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"46.470";"junio";"2022";1101
"ARRIENDO DE INMUEBLE";"450.000";"junio";"2022";1101
"CONSUMOS BÁSICOS";"2.923";"junio";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"4.660.575";"junio";"2022";1101
"MATERIALES DE OFICINA";"109.086";"junio";"2022";1101
"CORRESPONDENCIA";"0";"junio";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"junio";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"junio";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"junio";"2022";1101
"SEGUROS DE BIENES";"0";"junio";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"junio";"2022";1101
"SERVICIOS WEB";"0";"junio";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"junio";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"junio";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"junio";"2022";1101
"SERVICIOS MENORES";"500.000";"junio";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"junio";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"532.98";"julio";"2022";1101
"TELEFONÍA";"0";"julio";"2022";1101
"TRASLACIÓN";"385.681";"julio";"2022";1101
"DIFUSIÓN";"0";"julio";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"12.65";"julio";"2022";1101
"ARRIENDO DE INMUEBLE";"450";"julio";"2022";1101
"CONSUMOS BÁSICOS";"0";"julio";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"129.979";"julio";"2022";1101
"MATERIALES DE OFICINA";"24.53";"julio";"2022";1101
"CORRESPONDENCIA";"0";"julio";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"julio";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"julio";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"julio";"2022";1101
"SEGUROS DE BIENES";"0";"julio";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"julio";"2022";1101
"SERVICIOS WEB";"0";"julio";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"julio";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"julio";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"julio";"2022";1101
"SERVICIOS MENORES";"500";"julio";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"julio";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"532.98";"agosto";"2022";1101
"TELEFONÍA";"132.041";"agosto";"2022";1101
"TRASLACIÓN";"628.521";"agosto";"2022";1101
"DIFUSIÓN";"0";"agosto";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"agosto";"2022";1101
"ARRIENDO DE INMUEBLE";"450";"agosto";"2022";1101
"CONSUMOS BÁSICOS";"20.065";"agosto";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"agosto";"2022";1101
"MATERIALES DE OFICINA";"0";"agosto";"2022";1101
"CORRESPONDENCIA";"0";"agosto";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"agosto";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"agosto";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"agosto";"2022";1101
"SEGUROS DE BIENES";"0";"agosto";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"agosto";"2022";1101
"SERVICIOS WEB";"0";"agosto";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"agosto";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"agosto";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"agosto";"2022";1101
"SERVICIOS MENORES";"500";"agosto";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"agosto";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"532.98";"septiembre";"2022";1101
"TELEFONÍA";"64.068";"septiembre";"2022";1101
"TRASLACIÓN";"955.894";"septiembre";"2022";1101
"DIFUSIÓN";"0";"septiembre";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"septiembre";"2022";1101
"ARRIENDO DE INMUEBLE";"450";"septiembre";"2022";1101
"CONSUMOS BÁSICOS";"58.661";"septiembre";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"septiembre";"2022";1101
"MATERIALES DE OFICINA";"0";"septiembre";"2022";1101
"CORRESPONDENCIA";"0";"septiembre";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"septiembre";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"septiembre";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"septiembre";"2022";1101
"SEGUROS DE BIENES";"0";"septiembre";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"septiembre";"2022";1101
"SERVICIOS WEB";"0";"septiembre";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"septiembre";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"septiembre";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"septiembre";"2022";1101
"SERVICIOS MENORES";"500";"septiembre";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"septiembre";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"552.170";"octubre";"2022";1101
"TELEFONÍA";"64.068";"octubre";"2022";1101
"TRASLACIÓN";"2.298.168";"octubre";"2022";1101
"DIFUSIÓN";"0";"octubre";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"octubre";"2022";1101
"ARRIENDO DE INMUEBLE";"450.000";"octubre";"2022";1101
"CONSUMOS BÁSICOS";"51.388";"octubre";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"octubre";"2022";1101
"MATERIALES DE OFICINA";"3.332";"octubre";"2022";1101
"CORRESPONDENCIA";"0";"octubre";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"octubre";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"octubre";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"octubre";"2022";1101
"SEGUROS DE BIENES";"0";"octubre";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"octubre";"2022";1101
"SERVICIOS WEB";"0";"octubre";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"octubre";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"octubre";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"octubre";"2022";1101
"SERVICIOS MENORES";"600.000";"octubre";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"octubre";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"552.170";"noviembre";"2022";1101
"TELEFONÍA";"64.068";"noviembre";"2022";1101
"TRASLACIÓN";"1.430.854";"noviembre";"2022";1101
"DIFUSIÓN";"0";"noviembre";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"noviembre";"2022";1101
"ARRIENDO DE INMUEBLE";"450.000";"noviembre";"2022";1101
"CONSUMOS BÁSICOS";"46.575";"noviembre";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"noviembre";"2022";1101
"MATERIALES DE OFICINA";"0";"noviembre";"2022";1101
"CORRESPONDENCIA";"0";"noviembre";"2022";1101
"GASTOS DE MANTENCIÓN OFICINA PARLAMENTARIA (INMUEBLE)";"0";"noviembre";"2022";1101
"REPARACIONES LOCATIVAS DEL INMUEBLE";"0";"noviembre";"2022";1101
"HABILITACIÓN DE SEDES PARLAMENTARIAS (CON AUTORIZACIÓN DE CRAP)";"0";"noviembre";"2022";1101
"SEGUROS DE BIENES";"0";"noviembre";"2022";1101
"ARRIENDO DE OFICINAS VIRTUALES";"0";"noviembre";"2022";1101
"SERVICIOS WEB";"0";"noviembre";"2022";1101
"CONTRATACIÓN SERVICIO DE ALMACENAMIENTO";"0";"noviembre";"2022";1101
"ARRIENDO DE OFICINA MÓVIL";"0";"noviembre";"2022";1101
"MANTENCION Y REPARACIÓN DE OFICINA MÓVIL";"0";"noviembre";"2022";1101
"SERVICIOS MENORES";"600.000";"noviembre";"2022";1101
"COVID-19 PERSONAL DE APOYO";"0";"noviembre";"2022";1101
"TRASPASO DESDE GASTOS OPERACIONALES A ASIGNACIÓN PERSONAL DE APOYO";"532.980";"diciembre";"2022";1101
"TELEFONÍA";"64.068";"diciembre";"2022";1101
"TRASLACIÓN";"1.877.121";"diciembre";"2022";1101
"DIFUSIÓN";"0";"diciembre";"2022";1101
"ACTIVIDADES DESTINADAS A LA INTERACCIÓN CON LA COMUNIDAD";"0";"diciembre";"2022";1101
"ARRIENDO DE INMUEBLE";"450.000";"diciembre";"2022";1101
"CONSUMOS BÁSICOS";"46.458";"diciembre";"2022";1101
"EQUIPAMIENTO OFICINA PARLAMENTARIA";"0";"diciembre";"2022";1101
"MATERIALES DE OFICINA";"0";"diciembre";"2022";1101
"CORRESPONDENCIA";"0";"diciembre";"2022";1101
